User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time,Watch_Hour_Group,Loyalty_Point_Group,Age_Category
8105,Mary,9/23/2023,11/26/2024,15.99,33,Drama,4,5,True,228,42,India,Credit Card,Hindi,21,4.0,True,Active,1256,Smartphone,35-44,Late Night,0-50 ,1000-1999 ,Mature Streamers
3443,Kevin,3/1/2024,12/5/2024,15.99,467,Documentary,4,2,False,18,34,Australia,Cryptocurrency,French,100,4.1,True,Active,1792,Smartphone,18-24,Afternoon,301-500 ,1000-1999 ,Young Streamers
2664,Charles,10/15/2023,11/27/2024,7.99,123,Comedy,2,3,True,826,79,Germany,Credit Card,German,34,3.5,False,Active,402,Desktop,18-24,Evening,101-200 ,0-999 ,Young Streamers
1782,Carla,5/1/2023,11/29/2024,15.99,139,Romance,1,4,True,357,44,India,Debit Card,Spanish,67,4.1,False,Active,1271,Desktop,45-54,Evening,101-200 ,1000-1999 ,Older Streamers
1337,Shane,4/20/2023,12/16/2024,7.99,103,Romance,2,1,False,474,2,Germany,PayPal,German,31,3.5,False,Active,4537,Smart TV,18-24,Afternoon,101-200 ,4000-4990 ,Young Streamers
5901,Robert,4/6/2023,12/18/2024,7.99,207,Horror,5,5,True,946,166,France,Cryptocurrency,Hindi,96,4.6,False,Active,4815,Tablet,55+,Evening,201-300 ,4000-4990 ,Senior Streamers
2731,Brooke,6/11/2024,12/13/2024,15.99,267,Romance,5,5,True,890,187,UK,PayPal,French,98,3.0,True,Active,3510,Laptop,45-54,Morning,201-300 ,3000-3999 ,Older Streamers
8307,Carmen,1/4/2024,12/6/2024,7.99,266,Horror,5,3,True,583,131,Canada,Debit Card,Mandarin,0,4.0,False,Active,4789,Tablet,35-44,Morning,201-300 ,4000-4990 ,Mature Streamers
8019,Stefanie,2/19/2023,11/19/2024,11.99,240,Comedy,4,1,False,304,25,Canada,PayPal,German,66,4.6,False,Active,863,Smart TV,18-24,Evening,201-300 ,0-999 ,Young Streamers
4847,Melissa,12/1/2024,11/30/2024,15.99,315,Horror,1,6,False,205,92,India,PayPal,English,67,3.5,False,Active,1584,Tablet,55+,Late Night,301-500 ,1000-1999 ,Senior Streamers
9822,Justin,6/23/2023,12/13/2024,7.99,276,Comedy,4,1,True,348,13,India,Cryptocurrency,German,34,4.7,False,Active,3178,Smart TV,55+,Afternoon,201-300 ,3000-3999 ,Senior Streamers
9141,Jeffery,10/30/2023,11/25/2024,7.99,308,Drama,1,5,False,107,87,Canada,Cryptocurrency,French,17,3.4,False,Active,4108,Desktop,18-24,Late Night,301-500 ,4000-4990 ,Young Streamers
7539,Kara,9/1/2023,12/8/2024,7.99,297,Horror,1,6,True,959,71,Germany,Cryptocurrency,French,82,3.3,True,Active,2562,Tablet,25-34,Afternoon,201-300 ,2000-2999 ,Adult Streamers
1390,Xavier,7/28/2024,11/29/2024,11.99,326,Horror,4,1,False,439,88,France,Debit Card,English,3,3.3,True,Active,3499,Smart TV,25-34,Afternoon,301-500 ,3000-3999 ,Adult Streamers
9505,Paul,6/26/2024,12/4/2024,15.99,352,Comedy,4,6,False,757,13,France,Debit Card,Hindi,67,4.3,True,Active,3645,Tablet,35-44,Afternoon,301-500 ,3000-3999 ,Mature Streamers
6741,Jacob,10/28/2023,11/20/2024,7.99,180,Sci-Fi,5,2,True,647,2,Canada,Cryptocurrency,French,9,3.5,False,Active,2989,Smartphone,55+,Afternoon,101-200 ,2000-2999 ,Senior Streamers
1790,Kelly,3/11/2024,12/1/2024,11.99,362,Sci-Fi,2,2,False,535,200,Germany,Debit Card,Hindi,60,4.9,True,Active,55,Tablet,18-24,Late Night,301-500 ,0-999 ,Young Streamers
6491,Anita,1/15/2023,11/28/2024,7.99,154,Action,5,4,True,340,53,Germany,Credit Card,English,31,4.4,False,Active,1850,Desktop,55+,Late Night,101-200 ,1000-1999 ,Senior Streamers
3102,Carolyn,9/3/2024,11/27/2024,7.99,287,Drama,1,2,False,670,147,USA,Debit Card,Hindi,42,4.3,True,Active,4672,Smartphone,18-24,Evening,201-300 ,4000-4990 ,Young Streamers
1300,Nicolas,6/27/2023,12/16/2024,11.99,303,Romance,3,6,True,780,128,France,Debit Card,English,12,4.6,True,Active,2615,Desktop,35-44,Morning,301-500 ,2000-2999 ,Mature Streamers
5410,Hector,7/6/2023,12/1/2024,15.99,447,Horror,1,5,False,615,132,Australia,Cryptocurrency,Mandarin,88,3.9,False,Active,4927,Laptop,45-54,Morning,301-500 ,4000-4990 ,Older Streamers
2714,Jack,12/9/2024,11/28/2024,11.99,480,Sci-Fi,4,6,True,277,25,Germany,Credit Card,French,41,4.8,False,Active,3069,Tablet,35-44,Afternoon,301-500 ,3000-3999 ,Mature Streamers
4700,David,11/16/2024,12/4/2024,7.99,438,Action,4,4,True,546,88,UK,Cryptocurrency,French,36,3.5,False,Active,1906,Laptop,55+,Afternoon,301-500 ,1000-1999 ,Senior Streamers
7589,Amanda,8/7/2023,12/2/2024,15.99,295,Horror,2,5,False,514,102,Germany,PayPal,German,3,4.8,False,Active,105,Smartphone,45-54,Afternoon,201-300 ,0-999 ,Older Streamers
6866,Kim,5/18/2024,11/24/2024,11.99,479,Horror,1,3,True,952,48,USA,Credit Card,English,54,4.6,True,Active,4,Desktop,55+,Evening,301-500 ,0-999 ,Senior Streamers
6960,Julian,11/12/2023,11/26/2024,15.99,214,Documentary,5,6,True,780,16,France,PayPal,French,1,3.3,True,Active,1651,Smart TV,55+,Evening,201-300 ,1000-1999 ,Senior Streamers
5808,Jasmine,3/22/2024,11/19/2024,15.99,69,Action,4,5,False,976,105,USA,Cryptocurrency,Mandarin,50,4.7,True,Active,1828,Tablet,45-54,Evening,51-100 ,1000-1999 ,Older Streamers
5525,John,10/5/2023,12/6/2024,15.99,344,Action,5,2,False,91,137,Germany,Cryptocurrency,German,37,3.4,True,Active,396,Smart TV,35-44,Late Night,301-500 ,0-999 ,Mature Streamers
1272,Christopher,7/17/2024,11/20/2024,15.99,163,Comedy,5,1,False,683,108,UK,Cryptocurrency,Mandarin,10,4.2,False,Active,809,Smartphone,55+,Evening,101-200 ,0-999 ,Senior Streamers
8063,Joseph,6/27/2023,12/12/2024,7.99,217,Comedy,1,6,False,53,153,Canada,PayPal,Spanish,2,3.1,True,Active,1431,Laptop,55+,Evening,201-300 ,1000-1999 ,Senior Streamers
1856,Jason,9/23/2023,12/11/2024,15.99,177,Horror,3,2,True,246,182,Germany,Debit Card,Spanish,89,3.1,False,Active,2394,Tablet,18-24,Afternoon,101-200 ,2000-2999 ,Young Streamers
2830,Erica,5/3/2023,12/8/2024,11.99,304,Comedy,1,1,True,389,137,India,Cryptocurrency,French,2,4.8,True,Active,4685,Desktop,55+,Morning,301-500 ,4000-4990 ,Senior Streamers
3287,Travis,12/20/2023,11/21/2024,15.99,90,Horror,3,2,False,399,9,France,PayPal,Mandarin,73,4.4,True,Active,4332,Smartphone,55+,Afternoon,51-100 ,4000-4990 ,Senior Streamers
5679,Karen,10/31/2023,12/6/2024,15.99,108,Action,4,2,False,694,199,UK,Cryptocurrency,Mandarin,81,5.0,False,Active,851,Laptop,45-54,Afternoon,101-200 ,0-999 ,Older Streamers
6399,Michael,1/1/2023,12/5/2024,11.99,96,Documentary,3,2,False,434,11,USA,Credit Card,French,80,4.6,False,Active,2261,Laptop,18-24,Afternoon,51-100 ,2000-2999 ,Young Streamers
8753,Daniel,2/17/2024,11/30/2024,11.99,247,Action,2,3,False,696,28,Germany,Debit Card,French,79,4.8,False,Active,1500,Smartphone,55+,Late Night,201-300 ,1000-1999 ,Senior Streamers
9267,Paul,5/7/2024,11/24/2024,15.99,245,Romance,3,5,True,862,129,India,Debit Card,Mandarin,6,3.7,True,Active,2130,Tablet,25-34,Evening,201-300 ,2000-2999 ,Adult Streamers
9846,Megan,2/13/2023,12/13/2024,7.99,366,Drama,4,5,False,631,56,France,PayPal,Spanish,35,4.1,False,Active,4308,Desktop,35-44,Late Night,301-500 ,4000-4990 ,Mature Streamers
2382,Todd,6/10/2024,12/9/2024,15.99,170,Sci-Fi,1,3,False,144,142,India,Cryptocurrency,Hindi,81,4.7,True,Active,421,Laptop,25-34,Afternoon,101-200 ,0-999 ,Adult Streamers
3593,Emma,9/16/2023,11/24/2024,7.99,447,Documentary,3,1,True,466,198,India,Cryptocurrency,Hindi,3,4.5,False,Active,2163,Laptop,35-44,Late Night,301-500 ,2000-2999 ,Mature Streamers
4097,Amanda,4/17/2023,12/16/2024,7.99,369,Horror,3,1,False,759,56,Australia,PayPal,Hindi,30,4.0,False,Active,3354,Tablet,18-24,Late Night,301-500 ,3000-3999 ,Young Streamers
2886,Mark,6/24/2023,11/26/2024,15.99,62,Comedy,5,1,False,811,109,Germany,Cryptocurrency,German,14,3.1,False,Active,3702,Laptop,55+,Morning,51-100 ,3000-3999 ,Senior Streamers
3255,Dylan,1/6/2024,11/27/2024,7.99,294,Horror,1,3,True,936,120,France,Debit Card,Spanish,49,3.2,True,Active,3758,Tablet,35-44,Afternoon,201-300 ,3000-3999 ,Mature Streamers
6752,Garrett,4/24/2024,12/9/2024,11.99,10,Documentary,2,4,False,146,95,Australia,Credit Card,Spanish,99,3.8,True,Active,3942,Tablet,35-44,Afternoon,0-50 ,3000-3999 ,Mature Streamers
7945,Jason,4/15/2023,11/29/2024,11.99,389,Horror,2,2,True,631,85,Australia,Debit Card,Spanish,53,3.3,True,Active,2242,Desktop,55+,Afternoon,301-500 ,2000-2999 ,Senior Streamers
6658,Michael,4/1/2024,12/5/2024,7.99,55,Sci-Fi,5,6,False,682,141,USA,Debit Card,Hindi,42,3.6,True,Active,2561,Desktop,45-54,Late Night,51-100 ,2000-2999 ,Older Streamers
5468,Jonathon,4/2/2024,11/20/2024,11.99,208,Romance,4,6,True,135,9,USA,PayPal,Hindi,41,3.0,True,Active,2465,Tablet,35-44,Late Night,201-300 ,2000-2999 ,Mature Streamers
7451,Sarah,7/24/2024,12/9/2024,15.99,198,Sci-Fi,5,5,True,255,183,Canada,Debit Card,French,92,4.9,False,Active,4435,Tablet,18-24,Morning,101-200 ,4000-4990 ,Young Streamers
1253,Michael,7/9/2024,12/5/2024,11.99,280,Horror,1,1,True,702,58,France,PayPal,French,13,3.2,False,Active,4116,Smartphone,45-54,Afternoon,201-300 ,4000-4990 ,Older Streamers
6746,Caitlin,11/2/2024,11/28/2024,7.99,161,Comedy,2,5,False,151,109,UK,Cryptocurrency,English,27,3.3,False,Active,944,Smart TV,35-44,Afternoon,101-200 ,0-999 ,Mature Streamers
8089,Samantha,6/8/2024,11/27/2024,7.99,439,Action,2,2,True,421,138,India,Debit Card,Spanish,14,4.1,False,Active,4219,Smart TV,35-44,Morning,301-500 ,4000-4990 ,Mature Streamers
8045,Joseph,11/3/2023,12/2/2024,7.99,339,Romance,5,5,True,354,129,France,Cryptocurrency,French,14,3.9,False,Active,4311,Desktop,45-54,Late Night,301-500 ,4000-4990 ,Older Streamers
9417,Joshua,10/15/2024,11/28/2024,11.99,52,Action,4,4,False,377,135,UK,Credit Card,Spanish,90,4.1,True,Active,1972,Smart TV,25-34,Evening,51-100 ,1000-1999 ,Adult Streamers
3217,Ashley,5/8/2024,12/16/2024,15.99,297,Comedy,5,3,False,796,200,France,Cryptocurrency,French,36,3.1,True,Active,2132,Smartphone,55+,Evening,201-300 ,2000-2999 ,Senior Streamers
4234,Michael,1/8/2023,11/19/2024,15.99,40,Documentary,5,1,True,841,179,Australia,PayPal,German,59,3.5,True,Active,2370,Smart TV,55+,Afternoon,0-50 ,2000-2999 ,Senior Streamers
1118,Erin,2/7/2024,12/11/2024,15.99,379,Action,2,1,True,885,110,UK,Debit Card,Spanish,43,4.2,True,Active,1312,Smart TV,55+,Evening,301-500 ,1000-1999 ,Senior Streamers
4027,Jason,4/13/2024,11/24/2024,15.99,82,Horror,2,3,False,999,190,France,PayPal,Spanish,57,3.1,True,Active,4920,Tablet,35-44,Afternoon,51-100 ,4000-4990 ,Mature Streamers
8451,Grace,3/2/2023,11/23/2024,11.99,192,Action,3,3,False,585,82,Germany,Cryptocurrency,Hindi,59,4.1,True,Active,2897,Smart TV,45-54,Morning,101-200 ,2000-2999 ,Older Streamers
6647,Jennifer,10/19/2024,11/29/2024,15.99,286,Drama,5,2,False,617,89,Canada,PayPal,German,64,3.2,True,Active,1275,Smartphone,45-54,Afternoon,201-300 ,1000-1999 ,Older Streamers
4002,Timothy,4/7/2024,12/11/2024,11.99,452,Horror,2,6,False,196,132,France,Cryptocurrency,Spanish,84,3.7,True,Active,340,Tablet,18-24,Evening,301-500 ,0-999 ,Young Streamers
6910,Ann,3/3/2023,11/27/2024,7.99,417,Horror,4,5,False,792,187,France,Cryptocurrency,English,5,4.6,True,Active,444,Smart TV,25-34,Afternoon,301-500 ,0-999 ,Adult Streamers
3164,Angela,9/22/2023,12/13/2024,15.99,371,Comedy,1,5,True,466,176,Canada,Cryptocurrency,Hindi,73,4.9,False,Active,292,Desktop,25-34,Morning,301-500 ,0-999 ,Adult Streamers
2400,Matthew,11/9/2023,12/12/2024,15.99,110,Horror,2,5,True,684,32,UK,PayPal,French,68,4.0,False,Active,53,Laptop,25-34,Late Night,101-200 ,0-999 ,Adult Streamers
5499,Rachel,6/24/2023,12/2/2024,15.99,274,Horror,2,1,True,155,94,UK,Debit Card,German,96,3.5,False,Active,1638,Desktop,35-44,Evening,201-300 ,1000-1999 ,Mature Streamers
7221,Tammy,3/15/2024,11/25/2024,15.99,412,Sci-Fi,2,5,True,450,147,Australia,Debit Card,Hindi,11,4.4,True,Active,3542,Tablet,25-34,Late Night,301-500 ,3000-3999 ,Adult Streamers
4556,Amy,2/10/2023,11/29/2024,11.99,341,Romance,4,1,True,744,146,Australia,PayPal,English,75,4.4,False,Active,4935,Smart TV,35-44,Morning,301-500 ,4000-4990 ,Mature Streamers
7175,Desiree,11/13/2024,12/15/2024,11.99,388,Romance,3,6,False,51,27,Canada,Debit Card,German,66,3.2,True,Active,1216,Laptop,55+,Afternoon,301-500 ,1000-1999 ,Senior Streamers
7072,Erika,2/7/2023,11/19/2024,15.99,446,Sci-Fi,1,4,True,897,19,Germany,PayPal,English,14,3.5,True,Active,4409,Desktop,25-34,Late Night,301-500 ,4000-4990 ,Adult Streamers
4320,Laurie,1/1/2024,12/17/2024,15.99,223,Action,5,3,True,499,124,Canada,PayPal,German,78,4.7,True,Active,2853,Laptop,45-54,Morning,201-300 ,2000-2999 ,Older Streamers
3558,Melvin,1/1/2024,12/16/2024,15.99,417,Sci-Fi,5,4,False,179,29,Canada,Credit Card,Mandarin,84,4.5,False,Active,1252,Smart TV,35-44,Evening,301-500 ,1000-1999 ,Mature Streamers
8581,Jose,12/16/2023,11/20/2024,11.99,390,Romance,5,1,True,889,145,USA,PayPal,Hindi,60,4.5,True,Active,3027,Smart TV,55+,Late Night,301-500 ,3000-3999 ,Senior Streamers
5827,John,3/22/2023,12/2/2024,15.99,33,Comedy,4,2,False,191,25,UK,Credit Card,German,44,4.5,True,Active,1228,Laptop,45-54,Evening,0-50 ,1000-1999 ,Older Streamers
6929,Cynthia,10/29/2024,12/5/2024,11.99,302,Action,5,5,True,42,196,India,Credit Card,Hindi,74,4.6,False,Active,3616,Desktop,18-24,Evening,301-500 ,3000-3999 ,Young Streamers
9179,Kurt,12/11/2024,11/27/2024,15.99,121,Horror,4,5,True,53,77,Australia,PayPal,Hindi,54,3.1,True,Active,3913,Laptop,35-44,Morning,101-200 ,3000-3999 ,Mature Streamers
7580,Mary,2/8/2023,11/21/2024,7.99,112,Horror,5,6,False,535,43,UK,Cryptocurrency,English,89,3.1,True,Active,775,Desktop,18-24,Evening,101-200 ,0-999 ,Young Streamers
3858,David,6/30/2023,12/5/2024,15.99,375,Romance,3,6,False,416,79,France,PayPal,Hindi,33,3.2,True,Active,2536,Desktop,55+,Evening,301-500 ,2000-2999 ,Senior Streamers
8627,Melissa,9/17/2024,12/1/2024,11.99,97,Comedy,3,2,False,287,39,France,PayPal,English,9,4.9,False,Active,2331,Laptop,25-34,Evening,51-100 ,2000-2999 ,Adult Streamers
7552,Glenda,6/8/2024,12/4/2024,15.99,306,Documentary,4,5,False,651,60,Germany,Cryptocurrency,Mandarin,86,3.1,False,Active,2953,Desktop,55+,Afternoon,301-500 ,2000-2999 ,Senior Streamers
6020,Melvin,7/25/2024,11/21/2024,11.99,136,Horror,5,2,True,821,174,France,Credit Card,German,92,3.6,True,Active,868,Desktop,45-54,Afternoon,101-200 ,0-999 ,Older Streamers
9408,Brandon,5/12/2023,11/26/2024,7.99,12,Comedy,2,3,True,396,22,Australia,Cryptocurrency,Hindi,70,3.5,True,Active,4808,Tablet,45-54,Late Night,0-50 ,4000-4990 ,Older Streamers
9990,Duane,1/25/2024,12/5/2024,15.99,379,Documentary,4,5,True,726,103,Germany,PayPal,Mandarin,39,3.5,True,Active,4177,Desktop,18-24,Late Night,301-500 ,4000-4990 ,Young Streamers
3687,Laurie,11/4/2023,12/18/2024,15.99,205,Horror,3,2,True,420,24,France,Debit Card,Spanish,61,4.8,False,Active,564,Desktop,45-54,Afternoon,201-300 ,0-999 ,Older Streamers
4540,Cody,9/7/2023,11/25/2024,15.99,335,Action,3,6,True,75,177,UK,PayPal,Hindi,73,3.9,True,Active,1702,Desktop,18-24,Evening,301-500 ,1000-1999 ,Young Streamers
8264,Valerie,5/25/2024,11/22/2024,15.99,449,Horror,5,6,False,683,85,Germany,Debit Card,Mandarin,25,4.2,True,Active,249,Laptop,25-34,Afternoon,301-500 ,0-999 ,Adult Streamers
7448,Jennifer,4/10/2023,12/7/2024,7.99,453,Documentary,1,5,True,487,128,India,Cryptocurrency,Mandarin,41,4.5,True,Active,30,Smartphone,18-24,Evening,301-500 ,0-999 ,Young Streamers
1123,Tanya,10/25/2024,11/21/2024,7.99,252,Action,1,1,True,968,197,India,Debit Card,Hindi,46,4.0,False,Active,3842,Tablet,18-24,Afternoon,201-300 ,3000-3999 ,Young Streamers
4103,Daniel,10/30/2024,11/25/2024,11.99,379,Horror,2,1,True,632,82,USA,Credit Card,Spanish,29,3.2,True,Active,1299,Desktop,25-34,Afternoon,301-500 ,1000-1999 ,Adult Streamers
2904,Troy,2/17/2024,12/1/2024,7.99,280,Romance,3,1,False,188,103,Germany,Cryptocurrency,English,80,4.8,False,Active,2346,Smart TV,55+,Morning,201-300 ,2000-2999 ,Senior Streamers
5634,Emily,4/6/2024,11/24/2024,7.99,187,Horror,3,3,False,987,166,Australia,PayPal,Spanish,24,4.7,False,Active,215,Desktop,55+,Evening,101-200 ,0-999 ,Senior Streamers
5360,Elizabeth,9/23/2023,12/2/2024,7.99,373,Action,2,1,True,925,12,UK,PayPal,Hindi,22,4.2,True,Active,3062,Laptop,35-44,Morning,301-500 ,3000-3999 ,Mature Streamers
8571,Brian,5/28/2023,12/15/2024,15.99,482,Action,2,5,True,838,159,Canada,Debit Card,French,39,4.8,False,Active,2978,Tablet,45-54,Morning,301-500 ,2000-2999 ,Older Streamers
9439,Claire,11/15/2023,12/11/2024,11.99,360,Sci-Fi,3,4,False,295,55,Canada,Credit Card,Mandarin,31,3.7,False,Active,1984,Tablet,25-34,Evening,301-500 ,1000-1999 ,Adult Streamers
8356,Samuel,1/16/2023,12/14/2024,15.99,463,Comedy,2,1,False,844,98,UK,Cryptocurrency,English,15,3.6,True,Active,945,Smartphone,55+,Afternoon,301-500 ,0-999 ,Senior Streamers
2039,Caroline,1/2/2023,12/2/2024,15.99,13,Romance,3,5,False,378,123,India,Credit Card,German,3,4.2,False,Active,4134,Desktop,25-34,Late Night,0-50 ,4000-4990 ,Adult Streamers
2613,Benjamin,2/7/2023,12/16/2024,7.99,129,Documentary,4,5,False,439,10,UK,Credit Card,French,11,3.7,False,Active,3741,Tablet,35-44,Morning,101-200 ,3000-3999 ,Mature Streamers
8226,Matthew,5/2/2024,11/23/2024,7.99,290,Drama,5,5,False,84,52,Canada,Debit Card,Hindi,91,3.1,True,Active,1408,Desktop,45-54,Afternoon,201-300 ,1000-1999 ,Older Streamers
1425,Yolanda,9/2/2024,11/25/2024,7.99,50,Action,2,3,True,502,5,India,Debit Card,Hindi,96,4.4,True,Active,1917,Tablet,55+,Afternoon,0-50 ,1000-1999 ,Senior Streamers
4479,Amber,11/6/2024,12/6/2024,15.99,241,Romance,3,2,True,549,158,India,Debit Card,Mandarin,96,3.1,True,Active,1986,Smartphone,25-34,Morning,201-300 ,1000-1999 ,Adult Streamers
3393,William,1/26/2024,11/28/2024,7.99,383,Horror,3,2,True,699,174,France,Credit Card,French,13,3.8,True,Active,3254,Smartphone,18-24,Afternoon,301-500 ,3000-3999 ,Young Streamers
8528,Dawn,11/16/2024,11/29/2024,7.99,384,Sci-Fi,5,1,False,423,110,France,Credit Card,Mandarin,61,4.7,True,Active,3648,Smartphone,45-54,Morning,301-500 ,3000-3999 ,Older Streamers
9372,Matthew,2/17/2023,12/4/2024,7.99,302,Horror,1,1,True,964,165,France,Cryptocurrency,English,47,4.4,False,Active,3552,Smart TV,55+,Evening,301-500 ,3000-3999 ,Senior Streamers
5469,Jose,2/19/2024,12/5/2024,15.99,24,Sci-Fi,2,1,False,742,150,USA,Credit Card,French,57,3.0,False,Active,150,Smart TV,18-24,Morning,0-50 ,0-999 ,Young Streamers
2603,Peter,5/18/2024,11/20/2024,11.99,416,Romance,3,5,False,97,172,USA,Credit Card,Spanish,89,4.3,True,Active,786,Smart TV,18-24,Afternoon,301-500 ,0-999 ,Young Streamers
5306,Sandra,9/10/2023,12/9/2024,15.99,272,Comedy,5,1,True,735,74,Germany,Credit Card,English,90,3.8,True,Active,1808,Tablet,25-34,Late Night,201-300 ,1000-1999 ,Adult Streamers
7869,Dawn,5/23/2024,12/1/2024,15.99,294,Drama,3,6,False,709,181,Germany,Cryptocurrency,Spanish,39,3.2,True,Active,3091,Laptop,45-54,Evening,201-300 ,3000-3999 ,Older Streamers
1699,John,9/13/2023,12/11/2024,15.99,18,Documentary,4,2,False,882,1,France,Credit Card,Spanish,100,4.7,True,Active,3697,Desktop,25-34,Evening,0-50 ,3000-3999 ,Adult Streamers
3214,Cynthia,7/14/2024,12/12/2024,15.99,409,Action,1,2,True,131,85,Germany,Cryptocurrency,French,95,4.3,True,Active,4835,Laptop,18-24,Afternoon,301-500 ,4000-4990 ,Young Streamers
1050,Mary,4/13/2024,11/29/2024,11.99,290,Romance,4,4,False,305,112,USA,PayPal,Spanish,57,4.5,False,Active,2023,Desktop,45-54,Morning,201-300 ,2000-2999 ,Older Streamers
3325,Tiffany,10/10/2024,11/30/2024,15.99,102,Drama,5,3,False,456,52,Germany,Debit Card,French,32,4.9,True,Active,1005,Tablet,25-34,Evening,101-200 ,1000-1999 ,Adult Streamers
1970,Michael,9/21/2023,12/2/2024,15.99,119,Sci-Fi,2,1,True,385,82,Australia,Cryptocurrency,English,87,3.3,False,Active,876,Tablet,35-44,Afternoon,101-200 ,0-999 ,Mature Streamers
6272,Caitlin,7/25/2023,12/18/2024,11.99,87,Action,3,6,True,213,98,Canada,Debit Card,Mandarin,84,4.7,False,Active,2089,Tablet,25-34,Afternoon,51-100 ,2000-2999 ,Adult Streamers
4745,Charles,7/3/2023,11/30/2024,7.99,273,Drama,5,1,True,830,178,USA,Cryptocurrency,French,37,3.7,True,Active,772,Smartphone,55+,Evening,201-300 ,0-999 ,Senior Streamers
8867,Derek,6/3/2023,11/21/2024,15.99,281,Comedy,1,2,True,601,75,France,Credit Card,German,92,4.5,False,Active,373,Smart TV,45-54,Morning,201-300 ,0-999 ,Older Streamers
4901,Rebecca,1/12/2023,12/18/2024,7.99,115,Documentary,2,3,False,843,153,France,PayPal,Mandarin,6,3.3,True,Active,3425,Tablet,25-34,Morning,101-200 ,3000-3999 ,Adult Streamers
9575,John,2/25/2023,12/13/2024,11.99,483,Horror,2,6,False,386,192,Australia,PayPal,French,95,4.6,True,Active,4422,Desktop,55+,Late Night,301-500 ,4000-4990 ,Senior Streamers
4471,Jordan,3/31/2024,12/11/2024,11.99,129,Drama,5,3,False,291,37,India,Credit Card,Mandarin,51,3.8,False,Active,4980,Tablet,25-34,Morning,101-200 ,4000-4990 ,Adult Streamers
1385,Norman,10/3/2024,12/10/2024,11.99,292,Drama,4,3,False,198,195,Canada,Credit Card,English,55,4.9,True,Active,1367,Tablet,35-44,Late Night,201-300 ,1000-1999 ,Mature Streamers
4302,Lori,2/16/2023,12/10/2024,11.99,307,Horror,3,1,False,919,175,India,Debit Card,English,22,4.0,True,Active,2728,Desktop,35-44,Late Night,301-500 ,2000-2999 ,Mature Streamers
4738,Katrina,11/5/2023,12/4/2024,15.99,306,Drama,5,6,True,483,5,UK,Debit Card,Hindi,56,4.7,False,Active,1556,Tablet,35-44,Evening,301-500 ,1000-1999 ,Mature Streamers
2441,Dawn,5/28/2023,12/14/2024,11.99,71,Sci-Fi,3,2,True,645,5,Australia,PayPal,Mandarin,66,3.9,False,Active,4566,Tablet,25-34,Late Night,51-100 ,4000-4990 ,Adult Streamers
6546,Shannon,12/26/2023,12/8/2024,15.99,253,Sci-Fi,1,2,True,653,53,USA,PayPal,Hindi,43,4.1,True,Active,2969,Laptop,35-44,Evening,201-300 ,2000-2999 ,Mature Streamers
5459,Eric,4/13/2024,12/13/2024,15.99,68,Horror,5,2,False,727,5,Germany,Cryptocurrency,French,8,4.6,False,Active,3421,Smart TV,45-54,Late Night,51-100 ,3000-3999 ,Older Streamers
7051,Amber,5/14/2023,12/16/2024,7.99,366,Drama,1,1,True,257,46,Germany,Debit Card,French,7,4.5,True,Active,2535,Tablet,25-34,Evening,301-500 ,2000-2999 ,Adult Streamers
6671,Robert,2/21/2024,12/11/2024,15.99,166,Romance,4,1,False,208,39,Germany,PayPal,Spanish,53,5.0,True,Active,290,Smartphone,35-44,Evening,101-200 ,0-999 ,Mature Streamers
6013,Destiny,8/23/2024,12/3/2024,15.99,136,Comedy,2,4,True,471,91,Canada,Debit Card,Mandarin,70,4.4,False,Active,756,Tablet,25-34,Afternoon,101-200 ,0-999 ,Adult Streamers
9996,Pamela,7/21/2024,12/9/2024,7.99,358,Comedy,3,2,True,512,153,UK,Credit Card,Hindi,70,3.3,True,Active,947,Smart TV,18-24,Late Night,301-500 ,0-999 ,Young Streamers
4851,Nicole,3/10/2023,12/16/2024,15.99,399,Drama,1,2,False,355,181,USA,Credit Card,Hindi,79,3.4,True,Active,2138,Desktop,45-54,Late Night,301-500 ,2000-2999 ,Older Streamers
2498,Timothy,10/12/2023,12/7/2024,11.99,285,Romance,1,5,False,634,168,USA,Cryptocurrency,German,76,3.3,True,Active,3151,Desktop,45-54,Afternoon,201-300 ,3000-3999 ,Older Streamers
6208,Alexandra,7/19/2023,12/17/2024,7.99,424,Horror,2,3,False,942,127,Germany,PayPal,English,95,4.8,True,Active,670,Smart TV,45-54,Afternoon,301-500 ,0-999 ,Older Streamers
7171,Patricia,1/30/2024,11/26/2024,11.99,467,Action,1,3,True,350,134,Germany,Debit Card,English,1,3.9,False,Active,3037,Smartphone,25-34,Afternoon,301-500 ,3000-3999 ,Adult Streamers
7667,Katrina,1/5/2023,12/17/2024,15.99,443,Romance,1,3,False,326,59,Germany,PayPal,Hindi,57,3.9,False,Active,3712,Desktop,35-44,Late Night,301-500 ,3000-3999 ,Mature Streamers
